url,title,author,utm_code,video_url,boost_until,badge,pin,is_paid,price_usdt,prompt_preview,seller_wallet,media,truth,mood
https://www.threads.com/share/BBpvXFCTYM/,Thank you :) So you're looking for the trippy ones :) I have a whole series of these different collages. Enjoy watching!,@sabina_skinder,QPu6TzrX,https://scontent-hkg4-2.cdninstagram.com/o1/v/t2/f2/m86/AQNU0vmUkSGPLL7x732TC5eCxfO9upBASqppE_6DOQYWyTN4YREbUOhnFWjC-d9W2lssrWbAWVHIHeXfw6YgZS0XqCHpgZnUkokPA_s.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-hkg4-2.cdninstagram.com&_nc_ohc=fUA9lSdMzrAQ7kNvwGfSFqw&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6OTQzMzQzMjY4Nzk3NDYyLCJhc3NldF9hZ2VfZGF5cyI6NTcsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjo4MywidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=a3785c912092198b&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83RjRGMTQ4Q0I3QkNBNEM0Mjg2N0FGMDI1MEYyQjFCM192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0RCNDEzRTNDMjBFRjM0NkM5MDY0MjE0RjEzQzRFREIxX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACas8ICH5_2sAxUCKAJDMywXQFTGZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZeadAQA&_nc_gid=Va57pcqIzAzvtfiO1BpWQA&_nc_ss=7c289&_nc_zt=28&oh=00_AQK1I6EOqNTk-xIYLX19dFuq4OVwPhc9EQ20iGZErhxSKg&oe=6AB98154,,SWAG,,,,,,,synth,creepy
https://www.threads.com/share/BBhfVZjZCh/,~A STRANGE DAY IN THE NEIGHBORHOOD~ • Part 2: Come Inside #TheOtherNeighborhood #MakeBelieve #AIArt #SurrealCinema #MacroSift,@themacrosift,y3ZH8wdt,https://scontent-hkg1-2.cdninstagram.com/o1/v/t2/f2/m86/AQOfO2YTYDICszMKelCToGO9DmjS88GUZKND_c1KYkLBXHvrbatSKSSo3Pk8dKG1X_X-27r5Wt7cJOpSf7xvPyTF_BFdzJWli8FOaLc.mp4?_nc_cat=107&_nc_sid=5e9851&_nc_ht=scontent-hkg1-2.cdninstagram.com&_nc_ohc=PupoMkuwiyYQ7kNvwEtfsz2&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoyMTc3ODUyNDE2MTEzNTE5LCJhc3NldF9hZ2VfZGF5cyI6MTQsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjoxNSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=42b50bd93ed84eca&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zRjRGMjVCMDlBOEVFMDY1NTRCNkE5RDBFQ0I0N0FBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzhFNDg0MTA3RUZFMTc5QURERTYwM0U1Q0ZFQzYyMzkzX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbe7ZX62K_eBxUCKAJDMywXQC4hysCDEm8YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeadAQA&_nc_gid=DcsFI91xQutlTICKQAMgiw&_nc_ss=7c289&_nc_zt=28&oh=00_AQKwcjlE66s8Lcyu-UqR9g6qMu-DhMQgp421sF8YtubX2w&oe=6AB9883C,,WELCOME TO THE FUTURE,,,,,,,synth,creepy
https://www.threads.com/share/BAXhyoy3iC/,STREET SERMON made by Cult.ure,@our.cult.ure,j59dA1Ld,https://scontent-hkg1-2.cdninstagram.com/o1/v/t2/f2/m86/AQNL5ceA2m-GpcGAchIghUjXJ_LzlKNMlN15zvsM0l-YmnBpBsED0S2UsJuBFbNb2f2SdOdpokxz9QRtSYshBi3OJKeIK_QeOwT3dUU.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=scontent-hkg1-2.cdninstagram.com&_nc_ohc=g3f3WFORxwEQ7kNvwHtK4KV&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy45NjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxMzk3MDQ4OTkyNjMxNTkwLCJhc3NldF9hZ2VfZGF5cyI6MTQsInZpX3VzZWNhc2VfaWQiOjEwMDk5LCJkdXJhdGlvbl9zIjoxOSwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=234d2a8c9cca269d&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BQzQ3QkMwMUZBNEI2MkZEQTg0QTk4OTkzRTJFQUU4Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzM2NDg2MTg0RDNFMENCODU1NUNDNjQxMEQ5NDkyRUI0X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbMrISP-qb7BBUCKAJDMywXQDMQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeadAQA&_nc_gid=kG01VfCiu5-NVRChLpRbog&_nc_ss=7c289&_nc_zt=28&oh=00_AQKxAgrkLktXg_GYhWyyK3PZsmLafJIy_sMkesCd0tkccQ&oe=6AB996BD,,SWAG,,,,,,,synth,creepy
https://www.threads.com/share/_nV8naeIw/,Soon we'll be generating our own films in a single evening / And films with real actors will become a privilege,@neurozeh,ga9l9UEc,https://scontent-hkg1-1.cdninstagram.com/o1/v/t16/f2/m84/AQPpVhnqTRSm5sbhWlgolCOX2hLjr0EkdpSk9eMee-8wmHkJnG67aHdyWPJk-DEGQTlo3a3DlW860V_H3JPbKLXzLInqnM42xSkUXHg.mp4?_nc_cat=105&_nc_sid=5e9851&_nc_ht=scontent-hkg1-1.cdninstagram.com&_nc_ohc=sEbI3q0wSHkQ7kNvwH54Z6q&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzkxNjE4NjEwODQ0NTM5NiwiYXNzZXRfYWdlX2RheXMiOjE1LCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6MTY1LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=8d7d0ef2341ac3e0&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC8wQzREOEIyRDk4QjZEMzY1Nzc3ODk1ODk0QkIzMEE4Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzc1NDE4ODg2NjgwNzQ1NEIzMDFDQzVFMjJEMDZFRDlBX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaoi8rLpKvTPxUCKAJDMywXQGS-6XjU_fQYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&_nc_gid=XXM16XjcrmrYxcUya6s0YA&_nc_ss=7a22e&_nc_zt=28&oh=00_AQKjb2oe2p0pQWZHQcMaLDyiBc_nZ-69w353Dd8BeVRFAA&oe=6AB99CB7,,WELCOME TO THE FUTURE,,,,,,,synth,future
https://www.threads.com/share/BAWu9JSriq/,A neural network restored the cult classic series 'Krutoye Pike',@base27_digital,LR7j5-V8,https://scontent-hkg4-1.cdninstagram.com/o1/v/t16/f2/m84/AQPDsvlP6JXtDPK0GHvOwc2IKP9v2GBqTe5ufXOvbRF6t8jSNKa-27F27IuII74MiHr52DJL6eaGPNcszjZQZ3uTpxW6PqNGFzN2_28.mp4?_nc_cat=108&_nc_sid=5e9851&_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_ohc=-RneN_ZZNoEQ7kNvwHgyzXn&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy45NjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxODA5NjIxNjYzODE5NzU2NCwiYXNzZXRfYWdlX2RheXMiOjE0LCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6NTUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=a900e3160faea948&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC84NDQ2MzE1RjZGQzkwQUZFQTM2NDEwOTAwRDExNDZBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0NDNDNDRkRBNjJBMjg3OTc3QTFDNkRBMEMwNEM4MDk4X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACb4vPzHuJqlQBUCKAJDMywXQEvqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&_nc_gid=rVmyQuxgFG9bjS4kkkIzUw&_nc_ss=7c289&_nc_zt=28&oh=00_AQK-vVlzbTt2p2Ixlgb7f2q3pAx9vnjlLh-G5irhjOKMtg&oe=6AB9AF34,,SWAG,,,,,,,synth,future
https://www.threads.com/share/_kD9eBrn0/,Do you remember them? #thesiberian,@the_siberian_,QAJ4DRds,https://scontent-hkg1-1.cdninstagram.com/o1/v/t2/f2/m86/AQM5lzVgEPZ9h8-Bdskk4blWDjr2ddjg39HC2RcUg5rySwUlgpRrinKz_q2iRTnui5tm6s7lohrH0on6VVsPM1L9pisbVHpQPTxXuCQ.mp4?_nc_cat=101&_nc_sid=5e9851&_nc_ht=scontent-hkg1-1.cdninstagram.com&_nc_ohc=nq85Knr3Y8AQ7kNvwHxDKD9&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy4xMjc2LmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc3MjI5Njc2NDE5MTg2MCwiYXNzZXRfYWdlX2RheXMiOjE0LCJ2aV91c2VjYXNlX2lkIjoxMDA5OSwiZHVyYXRpb25fcyI6MjQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=e87ac4968ca891c4&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wQTRCQkZGRTYxQzZBNUZEMjlERkMwQUNGQjc4MkE4Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzJFNEY1Mzc3OTE3MTAzOThCMzMxMzE4OUJFOTZBNEEyX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbo0Yfxn_mlBhUCKAJDMywXQDg7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeadAQA&_nc_gid=7azm7HCcQJ7FWWP_HH-Ycg&_nc_ss=7c289&_nc_zt=28&oh=00_AQJGAcjaLuj95kVMkk7S5MvxE1CiVd4JX_DZyFqN9IpdJg&oe=6AB989E2,,SWAG,,,,,,,real,creepy
https://www.threads.com/share/BASa4so4Kk/,"Tommy Hellatrigger's 11th album — CA$HEY 👻 / Inspired by the new album, I made my own teaser for BABY DRAC / How do you like it? 👀",@yaros1av.ai,EJszWHvA,https://scontent-hkg4-1.cdninstagram.com/o1/v/t16/f2/m84/AQMZhSimKVylUVIqsbzFvM3WLbj818OxrCEFTNSRqgDKG8KMxgWHTnhFS0YxiBoDbqGKvTbFLdy6Q-JIY573xtK_cKrjVKOvAKNIQNM.mp4?_nc_cat=108&_nc_sid=5e9851&_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_ohc=SX-HAwB01SgQ7kNvwG2DdtU&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy4xMjgwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MTc5NjU3NzUzODIxOTIzMDksImFzc2V0X2FnZV9kYXlzIjoxNCwidmlfdXNlY2FzZV9pZCI6MTAxNjQsImR1cmF0aW9uX3MiOjE2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=e2ee2204953a1d2f&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC8yRjQxQzEwOTNERDM1OUQ1RTFEQjM1RUMzMURENEU4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzYzNEVFQ0Y2RkQ4NjY2NkRGMjk1MTk2NkYxRTExRjhFX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbqgqm84fHpPxUCKAJDMywXQDDu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&_nc_gid=FTlBqvJ-PermBMCCIBAJJA&_nc_ss=7c289&_nc_zt=28&oh=00_AQK74gOBycwhdvqwppyOF4vq0aOzDn6_2L42AH8QErVSrw&oe=6AB9838C,,SWAG,,,,,,,synth,future
https://www.threads.com/share/BAVVuicLPJ/,Showa-era Uncanny,@toshiki.1010,K2Cyj240,https://scontent-hkg1-1.cdninstagram.com/o1/v/t16/f2/m84/AQPNSCOAoQcjQ1TYfFC8EyyBOh9P0W-1qR1Ha2ezSmdhHHVVqJ2HQaXzbfqpkoz8M0d4vcaVaa0GACRPS9VXyC8Ynzw52CNx1WKc3rA.mp4?_nc_cat=105&_nc_sid=5e9851&_nc_ht=scontent-hkg1-1.cdninstagram.com&_nc_ohc=L6D1O_8vGEkQ7kNvwHh9bzx&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuNzIwLmRhc2hfYmFzZWxpbmVfMV92MSIsInhwdl9hc3NldF9pZCI6MjMzNjcxODUzMzUzMDc3NywiYXNzZXRfYWdlX2RheXMiOjE0LCJ2aV91c2VjYXNlX2lkIjoxMDgyNywiZHVyYXRpb25fcyI6OTMsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=52c8e59d2ab5e32e&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC83MDQ3QjlGQzA2RjYwM0U0OEE3RDlDNUU1NkRCQUM5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0ZFNDIxQkU3Qjc5MjIyRDUxNTAxQzkxRkRGRkYzNzhEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACay0ozi9c6mCBUCKAJDMywXQFdu6XjU_fQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HZZapAQA&_nc_gid=gQNo2pW219-pwgpKBxlFFA&_nc_ss=7c289&_nc_zt=28&oh=00_AQLKR9qTjieEuX3dXGIxscCTcZwjpB8svdoa0ep4E0fUPg&oe=6AB9A1C3,,WELCOME TO THE FUTURE,,,,,,,real,creepy
https://www.threads.com/share/BASRuarluc/,Giant cheese wheel meets lava 🧀🔥,@pawcrewdaily,TK4_0wTI,https://scontent-hkg1-2.cdninstagram.com/o1/v/t16/f2/m84/AQN-9kJP9rR3tjbL_vzbmLaXt-8Q9-QE0LmoXZmtKCNMUM9dmNxK-V2qL4VlQF_MgIlsZ97DNmW5w3HMG6LoyzWHNGe4dWzhFuRTeHE.mp4?_nc_cat=103&_nc_sid=5e9851&_nc_ht=scontent-hkg1-2.cdninstagram.com&_nc_ohc=_Aay0BJQQUsQ7kNvwHHSwRS&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzkxMTc0Nzg2OTQ2Mjk0MiwiYXNzZXRfYWdlX2RheXMiOjExLCJ2aV91c2VjYXNlX2lkIjoxMDE2NCwiZHVyYXRpb25fcyI6ODIsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=1ba451051f37461a&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9FMzQzMzNENDE5RkEzNjQzNDE3NzQzRUY3QjQ4MkVBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzFCNDgyNTZFMDc2RTlFNjYzQzNBRjhDQkU3MjNCQTlEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACa8xoaR-ajRPxUCKAJDMywXQFSwo9cKPXEYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&_nc_gid=kt1COlZIDaP09aia__qSJA&_nc_ss=7c289&_nc_zt=28&oh=00_AQJswbkj8JFw3vT4BbrU7Eu_1yxQ9Ob5pUZu--QmwH_jZg&oe=6AB9A1AD,,,2,,,,,,real,swag
https://www.threads.com/share/_-1iqf_ZY/,Alien drip 👽,@unknown,ZznHA9HM,https://scontent-hkg4-1.cdninstagram.com/o1/v/t2/f2/m86/AQPlA-e2cz4C3zwKBZIHqJagLsNl388MGzV9pqi4ylGdz-JaF7xQDI9LtvQPY9248y4uQYowypNGTeEBNl3z-sOCcyxQjxQpUIFKW7M.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=scontent-hkg4-1.cdninstagram.com&_nc_ohc=qReNTXDdjdkQ7kNvwGZNJYd&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy45NjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNjI2NTc4MjMyMzg0NzAzLCJhc3NldF9hZ2VfZGF5cyI6NSwidmlfdXNlY2FzZV9pZCI6MTAwOTksImR1cmF0aW9uX3MiOjEyLCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=e2227a0698faec5b&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80MzQyREQyOUUzRkQ2QjI1NkNDRkFGNDQ5NTg5MTRBQ192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0VFNDNENUE2NzQzQUM0MkJENjVERTlGOUI2OEQ1NjlCX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACb-8uybqNfjBRUCKAJDMywXQCgU_fO2RaIYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeadAQA&_nc_gid=XuFdKJJOdxpN06Kt0V-YKg&_nc_ss=7c289&_nc_zt=28&oh=00_AQKUJY8acboSzAE3UYuUd4nrxpzIdngJqd-mgsbVAzrX7w&oe=6AB9B1DF,2026-09-22T14:03:26Z,SWAG,,,,,,,synth,ufo
https://www.threads.com/share/BASOpVqCBm/,"Two weeks after the escape, Mimik was caught on tape by a random witness in Voronezh. The witness went missing — the tape was found at the scene and attached to the case file. The search for Mimik continues. Created with @higgsfield.ai",@unknown,-bBc5Nno,https://scontent-hkg1-1.cdninstagram.com/o1/v/t16/f2/m84/AQP3iMC6y0bg3MchV9k-6y6ztDuz8lX2L4qebDSavyAW2r4rLnjwBciQ5QKCkf2RqC3zhuxnZcbwtBrc0H9_hHwqogU5BV-YkwV0JI0.mp4?_nc_cat=105&_nc_sid=5e9851&_nc_ht=scontent-hkg1-1.cdninstagram.com&_nc_ohc=TU0tooZFHuwQ7kNvwHKwMI_&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MjAuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxODA3MjMyMTE1ODU1NDA0NywiYXNzZXRfYWdlX2RheXMiOjYsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjo0MiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=785f4dd07a30e1d7&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC9BNjQwRTE2MjVERUQ2QjY4NkMyRjRCNDIyNjhBRkQ4N192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyL0ExNDYzRkJGMEZGRTM2OTNBODc3NTk3MEY4MTM4RkI0X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACb-huGuxauaQBUCKAJDMywXQEVVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&_nc_gid=Q7ibSj03EB3hzWTjX0HODw&_nc_ss=7a22e&_nc_zt=28&oh=00_AQK3Ydf6pohutPvG-cx9W7FEyWzqx9TTJKBbVxvic2WKTg&oe=6AB9B03F,2026-09-22T13:03:26Z,CREEPY,,,,,,,synth,creepy
